,Longitude,Latitude,Code,Metro,Cluster,Region
3939,0,0,YMG,YMG,22,V
3940,0,0,YMH,YMH,22,V
3941,0,0,YMI,YMI,22,V
3942,0,0,YMJ,YMJ,22,V
3943,0,0,YML,YML,22,V
3944,0,0,YMM,YMM,22,V
3945,0,0,YMN,YMN,22,V
3946,0,0,YMO,YMO,22,V
3947,0,0,YMP,YMP,22,V
3948,0,0,YMQ,YMQ,22,V
3949,0,0,YMR,YMR,22,V
3950,0,0,YMT,YMT,22,V
3951,0,0,YMU,YMU,22,V
3952,0,0,YMW,YMW,22,V
3953,0,0,YMX,YMQ,22,V
3954,0,0,YMY,YMQ,22,V
3955,0,0,YNA,YNA,22,V
3956,0,0,YNC,YNC,22,V
3957,0,0,YND,YOW,22,V
3958,0,0,YNE,YNE,22,V
3959,0,0,YNF,YNF,22,V
3960,0,0,YNH,YNH,22,V
3961,0,0,YNI,YNI,22,V
3962,0,0,YNK,YNK,22,V
3963,0,0,YNL,YNL,22,V
3964,0,0,YNM,YNM,22,V
3965,0,0,YNO,YNO,22,V
3966,0,0,YNP,YNP,22,V
3967,0,0,YNR,YNR,22,V
3968,0,0,YNS,YNS,22,V
3969,0,0,YNX,YNX,22,V
3970,0,0,YOA,YOA,22,V
3971,0,0,YOC,YOC,22,V
3972,0,0,YOD,YOD,22,V
3973,0,0,YOE,YOE,22,V
3974,0,0,YOG,YOG,22,V
3975,0,0,YOH,YOH,22,V
3976,0,0,YOI,YOI,22,V
3977,0,0,YOJ,YOJ,22,V
3978,0,0,YOO,YOO,22,V
3979,0,0,YOP,YOP,22,V
3980,0,0,YOS,YOS,22,V
3981,0,0,YOW,YOW,22,V
3982,0,0,YOY,YOY,22,V
3983,0,0,YPA,YPA,22,V
3984,0,0,YPB,YPB,22,V
3985,0,0,YPC,YPC,22,V
3986,0,0,YPD,YPD,22,V
3987,0,0,YPE,YPE,22,V
3988,0,0,YPF,YPF,22,V
3989,0,0,YPG,YPG,22,V
3990,0,0,YPH,YPH,22,V
3991,0,0,YPI,YPI,22,V
3992,0,0,YPJ,YPJ,22,V
3993,0,0,YPL,YPL,22,V
3994,0,0,YPM,YPM,22,V
3995,0,0,YPN,YPN,22,V
3996,0,0,YPO,YPO,22,V
3997,0,0,YPP,YPP,22,V
3998,0,0,YPQ,YPQ,22,V
3999,0,0,YPR,YPR,22,V
4000,0,0,YPS,YPS,22,V
4001,0,0,YPT,YPT,22,V
4002,0,0,YPW,YPW,22,V
4003,0,0,YPX,YPX,22,V
4004,0,0,YPY,YPY,22,V
4005,0,0,YPZ,YPZ,22,V
4006,0,0,YQA,YQA,22,V
4007,0,0,YQB,YQB,22,V
4008,0,0,YQC,YQC,22,V
4009,0,0,YQD,YQD,22,V
4010,0,0,YQE,YQE,22,V
4011,0,0,YQF,YQF,22,V
4012,0,0,YQG,YQG,22,V
4013,0,0,YQH,YQH,22,V
4014,0,0,YQI,YQI,22,V
4015,0,0,YQJ,YQJ,22,V
4016,0,0,YQK,YQK,22,V
4017,0,0,YQL,YQL,22,V
4018,0,0,YQM,YQM,22,V
4019,0,0,YQN,YQN,22,V
4020,0,0,YQQ,YQQ,22,V
4021,0,0,YQR,YQR,22,V
4022,0,0,YQS,YQS,22,V
4023,0,0,YQT,YQT,22,V
4024,0,0,YQU,YQU,22,V
4025,0,0,YQV,YQV,22,V
4026,0,0,YQW,YQW,22,V
4027,0,0,YQX,YQX,22,V
4028,0,0,YQY,YQY,22,V
4029,0,0,YQZ,YQZ,22,V
4030,0,0,YRA,YRA,22,V
4031,0,0,YRB,YRB,22,V
4032,0,0,YRC,YRC,22,V
4033,0,0,YRD,YRD,22,V
4034,0,0,YRE,YRE,22,V
4035,0,0,YRF,YRF,22,V
4036,0,0,YRG,YRG,22,V
4037,0,0,YRI,YRI,22,V
4038,0,0,YRJ,YRJ,22,V
4039,0,0,YRL,YRL,22,V
4040,0,0,YRM,YRM,22,V
4041,0,0,YRN,YRN,22,V
4042,0,0,YRO,YOW,22,V
4043,0,0,YRQ,YRQ,22,V
4044,0,0,YRR,YRR,22,V
4045,0,0,YRS,YRS,22,V
4046,0,0,YRT,YRT,22,V
4047,0,0,YRV,YRV,22,V
4048,0,0,YSA,YSA,22,V
4049,0,0,YSB,YSB,22,V
4050,0,0,YSC,YSC,22,V
4051,0,0,YSD,YSD,22,V
4052,0,0,YSE,YSE,22,V
4053,0,0,YSF,YSF,22,V
4054,0,0,YSG,YSG,22,V
4055,0,0,YSH,YSH,22,V
4056,0,0,YSI,YSI,22,V
4057,0,0,YSJ,YSJ,22,V
4058,0,0,YSK,YSK,22,V
4059,0,0,YSL,YSL,22,V
4060,0,0,YSM,YSM,22,V
4061,0,0,YSN,YSN,22,V
4062,0,0,YSO,YSO,22,V
4063,0,0,YSP,YSP,22,V
4064,0,0,YSR,YSR,22,V
4065,0,0,YSS,YSS,22,V
4066,0,0,YST,YST,22,V
4067,0,0,YSU,YSU,22,V
4068,0,0,YSV,YSV,22,V
4069,0,0,YSX,ZEL,22,V
4070,0,0,YSY,YSY,22,V
4071,0,0,YSZ,YSZ,22,V
4072,0,0,YTA,YTA,22,V
4073,0,0,YTB,YTB,22,V
4074,0,0,YTC,YTC,22,V
4075,0,0,YTD,YTD,22,V
4076,0,0,YTE,YTE,22,V
4077,0,0,YTF,YTF,22,V
4078,0,0,YTG,YTG,22,V
4079,0,0,YTH,YTH,22,V
4080,0,0,YTI,YTI,22,V
4081,0,0,YTJ,YTJ,22,V
4082,0,0,YTK,YTK,22,V
4083,0,0,YTL,YTL,22,V
4084,0,0,YTM,YTM,22,V
4085,0,0,YTN,YTN,22,V
4086,0,0,YTO,YTO,22,V
4087,0,0,YTP,YAZ,22,V
4088,0,0,YTQ,YTQ,22,V
4089,0,0,YTR,YTR,22,V
4090,0,0,YTS,YTS,22,V
4091,0,0,YTT,YTT,22,V
4092,0,0,YTU,YTU,22,V
4093,0,0,YTX,YTX,22,V
4094,0,0,YTZ,YTO,22,V
4095,0,0,YUB,YUB,22,V
4096,0,0,YUD,YUD,22,V
4097,0,0,YUF,YUF,22,V
4098,0,0,YUJ,YUJ,22,V
4099,0,0,YUL,YMQ,22,V
4100,0,0,YUN,YUN,22,V
4101,0,0,YUT,YUT,22,V
4102,0,0,YUX,YUX,22,V
4103,0,0,YUY,YUY,22,V
4104,0,0,YVB,YVB,22,V
4105,0,0,YVC,YVC,22,V
4106,0,0,YVE,YVE,22,V
4107,0,0,YVG,YVG,22,V
4108,0,0,YVM,YVM,22,V
4109,0,0,YVN,YVN,22,V
4110,0,0,YVO,YVO,22,V
4111,0,0,YVP,YVP,22,V
4112,0,0,YVQ,YVQ,22,V
4113,0,0,YVR,YVR,22,V
4114,0,0,YVT,YVT,22,V
4115,0,0,YVV,YVV,22,V
4116,0,0,YVZ,YVZ,22,V
4117,0,0,YWA,YWA,22,V
4118,0,0,YWB,YWB,22,V
4119,0,0,YWF,YHZ,22,V
4120,0,0,YWG,YWG,22,V
4121,0,0,YWH,YYJ,22,V
4122,0,0,YWJ,YWJ,22,V
4123,0,0,YWK,YWK,22,V
4124,0,0,YWL,YWL,22,V
4125,0,0,YWM,YWM,22,V
4126,0,0,YWN,YWN,22,V
4127,0,0,YWO,YWO,22,V
4128,0,0,YWP,YWP,22,V
4129,0,0,YWQ,YWQ,22,V
4130,0,0,YWR,YWR,22,V
4131,0,0,YWS,YWS,22,V
4132,0,0,YWY,YWY,22,V
4133,0,0,YXC,YXC,22,V
4134,0,0,YXD,YEA,22,V
4135,0,0,YXE,YXE,22,V
4136,0,0,YXF,YXF,22,V
4137,0,0,YXH,YXH,22,V
4138,0,0,YXI,YXI,22,V
4139,0,0,YXJ,YXJ,22,V
4140,0,0,YXK,YXK,22,V
4141,0,0,YXL,YXL,22,V
4142,0,0,YXN,YXN,22,V
4143,0,0,YXP,YXP,22,V
4144,0,0,YXQ,YXQ,22,V
4145,0,0,YXR,YXR,22,V
4146,0,0,YXS,YXS,22,V
4147,0,0,YXT,YXT,22,V
4148,0,0,YXU,YXU,22,V
4149,0,0,YXX,YVR,22,V
4150,0,0,YXY,YXY,22,V
4151,0,0,YXZ,YXZ,22,V
4152,0,0,YYB,YYB,22,V
4153,0,0,YYC,YYC,22,V
4154,0,0,YYD,YYD,22,V
4155,0,0,YYE,YYE,22,V
4156,0,0,YYF,YYF,22,V
4157,0,0,YYG,YYG,22,V
4158,0,0,YYH,YYH,22,V
4159,0,0,YYI,YYI,22,V
4160,0,0,YYJ,YYJ,22,V
4161,0,0,YYL,YYL,22,V
4162,0,0,YYM,YYM,22,V
4163,0,0,YYN,YYN,22,V
4164,0,0,YYQ,YYQ,22,V
4165,0,0,YYR,YYR,22,V
4166,0,0,YYT,YYT,22,V
4167,0,0,YYU,YYU,22,V
4168,0,0,YYW,YYW,22,V
4169,0,0,YYY,YYY,22,V
4170,0,0,YYZ,YTO,22,V
4171,0,0,YZA,YZA,22,V
4172,0,0,YZC,YZC,22,V
4173,0,0,YZD,YZD,22,V
4174,0,0,YZE,YZE,22,V
4175,0,0,YZF,YZF,22,V
4176,0,0,YZG,YZG,22,V
4177,0,0,YZH,YZH,22,V
4178,0,0,YZL,YZL,22,V
4179,0,0,YZM,YZM,22,V
4180,0,0,YZP,YZP,22,V
4181,0,0,YZR,YZR,22,V
4182,0,0,YZS,YZS,22,V
4183,0,0,YZT,YZT,22,V
4184,0,0,YZU,YZU,22,V
4185,0,0,YZV,YZV,22,V
4186,0,0,YZW,YZW,22,V
4187,0,0,YZX,YZX,22,V
4188,0,0,YZZ,YZZ,22,V
4189,0,0,ZAA,ZAA,22,V
4190,0,0,ZAC,ZAC,22,V
4191,0,0,ZBF,ZBF,22,V
4192,0,0,ZBM,ZBM,22,V
4193,0,0,ZEL,ZEL,22,V
4194,0,0,ZEM,ZEM,22,V
4195,0,0,ZFA,ZFA,22,V
4196,0,0,ZFB,ZFB,22,V
4197,0,0,ZFD,ZFD,22,V
4198,0,0,ZFM,ZFM,22,V
4199,0,0,ZFN,ZFN,22,V
4200,0,0,ZFW,ZFW,22,V
4201,0,0,ZGF,ZGF,22,V
4202,0,0,ZGI,ZGI,22,V
4203,0,0,ZGR,ZGR,22,V
4204,0,0,ZGS,ZGS,22,V
4205,0,0,ZHO,ZHO,22,V
4206,0,0,ZHP,ZHP,22,V
4207,0,0,ZIF,ZIF,22,V
4208,0,0,ZJG,ZJG,22,V
4209,0,0,ZJN,ZJN,22,V
4210,0,0,ZKE,ZKE,22,V
4211,0,0,ZKG,ZKG,22,V
4212,0,0,ZLT,ZLT,22,V
4213,0,0,ZMH,ZMH,22,V
4214,0,0,ZMT,ZMT,22,V
4215,0,0,ZNA,YCD,22,V
4216,0,0,ZNU,ZNU,22,V
4217,0,0,ZOF,ZOF,22,V
4218,0,0,ZPB,ZPB,22,V
4219,0,0,ZPO,ZPO,22,V
4220,0,0,ZQS,ZQS,22,V
4221,0,0,ZRJ,ZRJ,22,V
4222,0,0,ZSJ,ZSJ,22,V
4223,0,0,ZSP,ZSP,22,V
4224,0,0,ZST,ZST,22,V
4225,0,0,ZSW,YPR,22,V
4226,0,0,ZTB,ZTB,22,V
4227,0,0,ZTM,ZTM,22,V
4228,0,0,ZTS,ZTS,22,V
4229,0,0,ZUC,ZUC,22,V
4230,0,0,ZUM,ZUM,22,V
4231,0,0,ZWL,ZWL,22,V
